sp.pop,Genus_species,Common_name,Population,Habitat_type,Habitat_open,Habitat_closed,Habitat_cat,Habitat_heterogenity,Activity_pattern,DisperseM,DisperseF,solitaryM,solitaryF,Solitary,MF,MF_adult_off,MFF,FMM,FFMM,FF,MM,Sex_specific_group,Sex_specific_solitaryM,Sex_specific_solitaryF,Sibling,Nbr_of_studies,Nbr_social_units,Nbr_papers_for_each_field_sites,IVSO,main_SO,calculation_main_SO,foraging_style,level_of_society,Disruption,Locomotion,mean_Male_Galan,mean_Female_Galan,mean_other_Galan,sd_Male_Galan,sd_Female_Galan,sd_other_Galan,mean_Fruits_galan,mean_Seeds_galan,mean_Leaves_galan,mean_Flowers_galan,mean_Animal_galan,sd_Fruits_galan,sd_Seeds_galan,sd_Leaves_galan,sd_Flowers_galan,sd_Animals_galan
pop,Saguinus_nigricollis,Black Mantled Tamarin,"Cuyabeno, Ecuador",Forest,0,1,closed,1,Diurnal, , , , , ,7, , ,1, , , , , , , , ,8,1,wp,MF,0.875,groups,one,none,NA, , ,0.464, , , , , , , , , , , , , 
sp,Saguinus_oedipus,Cotton-top Tamarin, ,Forest,0,1,closed,1,Diurnal, , , , , , , , ,2,17,2, , , , , ,1,19, ,wp,FFMM,0.894736842,groups,one,none,AR,0.418,0.404,0.41, , , , , , , , , , , , , 
pop,Saguinus_oedipus,Cotton-top Tamarin,"Estacion Experimental de Fauna Silvestre de Coloso, Colombia",Forest,0,1,closed,1,Diurnal, , , , , , , , ,2,17,2, , , , , , ,19,1,wp,FFMM,0.894736842,groups,one,none,AR,0.418,0.404,0.41, , , , , , , , , , , , , 
sp,Saguinus_tripartitus,Golden Mantled Tamarin, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Saimiri_boliviensis,Black-capped Squirrel Monkey, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Saimiri_oerstedii,Central American Squirrel Minkey, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Saimiri_sciureus,Guianan Squirrel Monkey, ,Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , ,1,1, ,none,FFMM,1,groups,one,none,AR,0.92,0.723,0.82, , , ,92.6, ,0,7.4,79, , , , , 
pop,Saimiri_sciureus,Guianan Squirrel Monkey,"Ananim Village, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR,0.92,0.723,0.82, , , ,92.6, ,0,7.4,79, , , , , 
sp,Saimiri_ustus,Golden-backed Squirrel Monkey, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Saimiri_vanzolinii,Black-headed Squirrel Monkey, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Sapajus_apella,Cuianan Brown Capuchin, ,Forest_Wetland_Savanna,1,1,both,3,Diurnal, , , , , , , ,2, ,5, , , , , , ,6,7,6,both,FFMM,0.714285714,groups,one,none,AR,3.64,2.39,3.01, , , ,50.9,3.5,3.5,3.5,24.6, , , , , 
pop,Sapajus_apella,Cuianan Brown Capuchin,Central Suriname Nature Reserve,Forest_Wetland,0,1,closed,2,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR,3.64,2.39,3.01, , , ,50.9,3.5,3.5,3.5,24.6, , , , , 
pop,Sapajus_apella,Cuianan Brown Capuchin,"Cocha cashu biological station, Peru",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR,3.64,2.39,3.01, , , ,50.9,3.5,3.5,3.5,24.6, , , , , 
pop,Sapajus_apella,Cuianan Brown Capuchin,"Iguazu national park, Argentina",Forest,0,1,closed,1,Diurnal, , , , , , , ,1, ,2, , , , , , , ,3,2,wp,FFMM,0.666666667,groups,one,none,AR,3.64,2.39,3.01, , , ,50.9,3.5,3.5,3.5,24.6, , , , , 
pop,Sapajus_apella,Cuianan Brown Capuchin,"Nouragues Field Station French, Guiana",Forest_Savanna_Wetland,1,1,both,3,Diurnal, , , , , , , ,1, , , , , , , , , ,1,1,none,MFF,1,groups,one,none,AR,3.64,2.39,3.01, , , ,50.9,3.5,3.5,3.5,24.6, , , , , 
pop,Sapajus_apella,Cuianan Brown Capuchin,"Tiete ecological park, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR,3.64,2.39,3.01, , , ,50.9,3.5,3.5,3.5,24.6, , , , , 
sp,Sapajus_cay,Hooded Capuchin, ,Forest_Artificial,0,1,closed,2,Diurnal, , , , , , , , , ,1, , , , , , ,1,1, ,none,FFMM,1,groups,one,none,AR, , ,3.25, , , ,63.82, ,7.31,0.4,18.08, , , , , 
pop,Sapajus_cay,Hooded Capuchin,"Rancho Laguna Blanca, Paraguay",Forest_Artificial,0,1,closed,2,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR, , ,3.25, , , ,63.82, ,7.31,0.4,18.08, , , , , 
sp,Sapajus_flavius,Blond Capuchin, ,Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , ,1,1, ,none,FFMM,1,groups,one,none,AR,2.95,2.15,2.35, , ,0.282842712,53,1.1,5.3,3.6,21, , , , , 
pop,Sapajus_flavius,Blond Capuchin,"Mata dos macacos, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR,2.95,2.15,2.35, , ,0.282842712,53,1.1,5.3,3.6,21, , , , , 
sp,Sapajus_libidinosus,Bearded Capuchin, ,Forest,0,1,closed,1,Diurnal, , , , , , , , , ,3, , , , , , ,3,3, ,none,FFMM,1,groups,one,none,AR,3.1,1.975,2.537, , , , , , , , , , , , , 
pop,Sapajus_libidinosus,Bearded Capuchin,Fazenda Boa Vista Brazil,Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR,3.1,1.975,2.537, , , , , , , , , , , , , 
pop,Sapajus_libidinosus,Bearded Capuchin,"Serra da Capivara National Park, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,2, , , , , , , ,2,2,none,FFMM,1,groups,one,none,AR,3.1,1.975,2.537, , , , , , , , , , , , , 
sp,Sapajus_macrocephalus,Large-headed Capuchin, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Sapajus_nigritus,Black-horned Capuchin, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,5, ,9, , , , , , ,7,14, ,both,FFMM,0.642857143,groups,one,none,AR, , ,3.7, , , ,42, ,20, ,31, , , , , 
pop,Sapajus_nigritus,Black-horned Capuchin,"Carlos Botelho State Park, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , ,1, ,2, , , , , , , ,3,2,wp,FFMM,0.666666667,groups,one,none,AR, , ,3.7, , , ,42, ,20, ,31, , , , , 
pop,Sapajus_nigritus,Black-horned Capuchin,"Estacao Biologica de Caratinga, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,1, , , , , , , ,1,1,none,FFMM,1,groups,one,none,AR, , ,3.7, , , ,42, ,20, ,31, , , , , 
pop,Sapajus_nigritus,Black-horned Capuchin,"Iguazu National Park, Argentina",Forest,0,1,closed,1,Diurnal, , , , , , , ,3, ,6, , , , , , , ,9,3,wp,FFMM,0.666666667,groups,one,none,AR, , ,3.7, , , ,42, ,20, ,31, , , , , 
pop,Sapajus_nigritus,Black-horned Capuchin,"Morro da Gloria, Brazil",Forest,0,1,closed,1,Diurnal, , , , , , , ,1, , , , , , , , , ,1,1,none,MFF,1,groups,one,none,AR, , ,3.7, , , ,42, ,20, ,31, , , , , 
sp,Sapajus_robustus,Crested Capuchin, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Sapajus_xanthosternos,Yellow-breasted Capuchin, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Sciurocheirus_alleni,Allen's Squirell Galago, , ,0,0,, ,Nocturnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Sciurocheirus_gabonensis,Gabon Squirell Galago, , ,0,0,, ,Nocturnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
pop,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur,"Langtang, Nepal",Forest_Shrubland_Rocky,1,1,both,3,Diurnal, , , , , , , , , ,2, , , , , , , ,2,1,none,FFMM,1,groups,one,none,BOTH,20.15, ,20.15, , , , , , , , , , , , , 
pop,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur,"Bhaderwah Forest, India",Forest_Grassland_Rocky,1,1,both,3,Diurnal, , , , , , , ,1, ,1, , , , , , , ,2,1,wp,MFF_FFMM,0.5,groups,one,none,BOTH,20.15, ,20.15, , , , , , , , , , , , , 
pop,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur,"Machiara National Park, Pakistan",Forest_Shrubland_Grassland,1,1,both,3,Diurnal,4, , , , , , ,2, ,7, ,1, , , , , ,9,1,wp,FFMM,0.777777778,groups,one,none,BOTH,20.15, ,20.15, , , , , , , , , , , , , 
sp,Semnopithecus_ajax,Himalayan/Kashmir Grey Langur, ,Forest_Shrubland_Wetland_Rocky_Grassland,1,1,both,3,Diurnal,4, , , , , , ,3, ,10, ,1, , , , ,3,13, ,wp,FFMM,0.769230769,groups,one,none,BOTH,20.15, ,20.15, , , , , , , , , , , , , 
sp,Semnopithecus_dussumieri,Southern Plain Grey Langur, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur, ,Forest_Artificial_Grassland_Shrubland,1,1,both,3,Diurnal, , , , , ,1, ,46, ,23, , , , , , ,11,70, ,both,MFF,0.657142857,groups,one,yes,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Rajasthan, India",Forest,0,1,closed,1,Diurnal, , , , , , , ,5, , , , , , , , , ,5,3,none,MFF,1,groups,one,yes,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Ramnagar, Nepal",Forest,0,1,closed,1,Diurnal, , , , , , , ,8, ,14, , , , , , , ,22,3,wp,FFMM,0.636363636,groups,one,yes,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Shimla, Himachal Padresh",Artificial,0,0,,1,Diurnal, , , , , , , ,1, ,3, , , , , , , ,4,1,wp,FFMM,0.75,groups,one,none,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Jodhpur, India",Forest,0,1,closed,1,Diurnal, , , , , , , ,31, , , , , , , , , ,31,2,none,MFF,1,groups,one,yes,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Ghats, India",Forest_Grassland,1,1,both,2,Diurnal, , , , , ,1, , , , , , , , , , , ,1,1,none,MF,1,groups,one,none,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
pop,Semnopithecus_entellus,Hanuman/Northern Plain Grey Langur,"Jessore, Bangladesh",Shrubland_Artificial_Grassland,1,0,open,3,Diurnal, , , , , , , ,1, ,6, , , , , , , ,7,1,wp,FFMM,0.857142857,groups,one,none,T,13,9.89,11.44, , , , , ,39,9, , , , , , 
sp,Semnopithecus_hector,Tarai Grey Langur, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Semnopithecus_hypoleucos,Black-Footed Grey Langur / Malabar Sacred Langur, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,2, , , , , , , , ,2,2, ,none,MFF,1,groups,one,none,BOTH,14.75,11.45,13.1, , , ,29, ,58,7, , , , , , 
pop,Semnopithecus_hypoleucos,Black-Footed Grey Langur,"Gerusoppa, India",Forest,0,1,closed,1,Diurnal, , , , , , , ,2, , , , , , , , , ,2,2,none,MFF,1,groups,one,none,BOTH,14.75,11.45,13.1, , , ,29, ,58,7, , , , , , 
sp,Semnopithecus_priam,Tufted Grey Langur, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Semnopithecus_schistaceus,Nepal Grey langur, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,1, ,5, , , , , , ,3,6, ,wp,FFMM,0.833333333,groups,one,none,BOTH,19.2,14.8,17, , , ,20, ,56.5,8.5,1.7, , , , , 
pop,Semnopithecus_schistaceus,Nepal Grey langur,"Ramnagar, Nepal",Forest,0,1,closed,1,Diurnal, , , , , , , ,1, ,5, , , , , , , ,6,3,wp,FFMM,0.833333333,groups,one,none,BOTH,19.2,14.8,17, , , ,20, ,56.5,8.5,1.7, , , , , 
sp,Simias_concolor,Pig-tailed Langur / Simakobu Monkey, ,Forest_Wetland,0,1,closed,2,Diurnal,4, , , , ,10, ,22, ,1, ,1, , , , ,5,33, ,both,MFF,0.666666667, ,one,yes,AR,9.15,6.8,7.97, , , , , , , , , , , , , 
pop,Simias_concolor,Pig-tailed Langur / Simakobu Monkey,"Pagai Island, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal,4, , , , ,9, ,10, ,1, ,1, , , , , ,20,1,wp,MFF,0.5,groups,one,none,AR,9.15,6.8,7.97, , , , , , , , , , , , , 
pop,Simias_concolor,Pig-tailed Langur / Simakobu Monkey,"Mentawai Island, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal, , , , , , , ,4, , , , , , , , , ,4,2,none,MFF,1,groups,one,yes,AR,9.15,6.8,7.97, , , , , , , , , , , , , 
pop,Simias_concolor,Pig-tailed Langur / Simakobu Monkey,"Siberut Island, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal, , , , , ,1, ,8, , , , , , , , , ,9,2,wp,MFF,0.888888889,groups,one,yes,AR,9.15,6.8,7.97, , , , , , , , , , , , , 
sp,Symphalangus_syndactylus,Siamang, ,Forest,0,1,closed,1,Diurnal,1, , , , ,24, ,20,8, , , , , , , ,7,52, ,bp,MF,0.461538462,groups,one,yes,AR,11.9,10.7,11.3, , , ,55.5, ,32.3,12,0.01, , , , , 
pop,Symphalangus_syndactylus,Siamang,"Ketambe Research Station, Indonesia",Forest,0,1,closed,1,Diurnal, , , , , ,3, , , , , , , , , , , ,3,1,none,MF,1,groups,one,yes,AR,11.9,10.7,11.3, , , ,55.5, ,32.3,12,0.01, , , , , 
pop,Symphalangus_syndactylus,Siamang,"Pahang, Malaysia",Forest,0,1,closed,1,Diurnal,1, , , , ,3, , , , , , , , , , , ,3,2,none,MF,1,groups,one,none,AR,11.9,10.7,11.3, , , ,55.5, ,32.3,12,0.01, , , , , 
pop,Symphalangus_syndactylus,Siamang,"Bukit Barisan Selatan National Park, Sumatra, Indonesia",Forest,0,1,closed,1,Diurnal, , , , , ,18, ,20,8, , , , , , , , ,46,4,wp,MFF,0.434782609,groups,one,yes,AR,11.9,10.7,11.3, , , ,55.5, ,32.3,12,0.01, , , , , 
sp,Tarsius_bancanus,Western Tarsier, ,Forest,0,1,closed,1,Nocturnal, , ,5,2,2, , , , , , , , , , , ,1,2, ,none,solitary,1,solitary_groups,one,none,NA, , , , , , , , , , , , , , , , 
pop,Tarsius_bancanus,Western Tarsier,"Sabah, Borneo",Forest,0,1,closed,1,Nocturnal, , ,5,2,2, , , , , , , , , , , , ,2,1,none,solitary,1,solitary,one,none,NA, , , , , , , , , , , , , , , , 
sp,Tarsius_dentatus,Dian's Tarsier, ,Forest_Artificial,0,1,closed,2,Nocturnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none,AR,0.118,0.105,0.113, , , , , , , , , , , , , 
sp,Tarsius_lariang,Lariang Tarsier, ,Forest,0,1,closed,1,Nocturnal, , , , , ,10, , , , , , , , , , ,1,10, ,none,MF,1,groups,one,none,AR,0.118,0.102, , , , , , , , , , , , , , 
pop,Tarsius_lariang,Lariang Tarsier,"Lore Lindu National Park, Indonesia",Forest,0,1,closed,1,Nocturnal, , , , , ,10, , , , , , , , , , , ,10,1,none,MF,1,groups,one,none,AR,0.118,0.102, , , , , , , , , , , , , , 
sp,Tarsius_pelengensis,Peleng Tarsier, , ,0,0,, ,Nocturnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Tarsius_pumilus,Sulawesi Mountain/Pygmy Tariser, ,Forest,0,1,closed,1,Nocturnal, , , , , , , , ,1, , , , , , , ,1,1, ,none,FMM,1,groups,one,none,AR,0.0491,0.052,0.055, , , , , , , , , , , , , 
pop,Tarsius_pumilus,Sulawesi Mountain/Pygmy Tariser,"Lore Lindu National Park, Indonesia",Forest,0,1,closed,1,Nocturnal, , , , , , , , ,1, , , , , , , , ,1,1,none,FMM,1,groups,one,none,AR,0.0491,0.052,0.055, , , , , , , , , , , , , 
sp,Tarsius_sangirensis,Great Sangihe Tarsier, ,Forest_Artificial_Grassland_Wetland,1,1,both,4,Nocturnal, , ,1,1,1,3, , , ,1, , , , , , ,1,5, ,wp,MF,0.6,solitary_groups,one,none,AR,0.135,0.15,0.143, , , , , , , , , , , , , 
pop,Tarsius_sangirensis,Great Sangihe Tarsier,Sangihe Island,Forest_Artificial_Grassland_Wetland,1,1,both,4,Nocturnal, , ,1,1,1,3, , , ,1, , , , , , , ,5,1,wp,MF,0.6,solitary_groups,one,none,AR,0.135,0.15,0.143, , , , , , , , , , , , , 
sp,Tarsius_syrichta,Philippine Tarsier, ,Forest_Rocky,1,1,both,2,Nocturnal, , ,9,9,6,1, , , , , , , , , , ,3,7, ,both,solitary,0.857142857,solitary_groups,one,none,AR, , , , , , , , , , , , , , , , 
pop,Tarsius_syrichta,Philippine Tarsier,"Bohol Island, Philippine",Forest_Rocky,1,1,both,2,Nocturnal, , ,5,8,5,1, , , , , , , , , , , ,6,2,wp,solitary,0.833333333,solitary_groups,one,none,AR, , , , , , , , , , , , , , , , 
pop,Tarsius_syrichta,Philippine Tarsier,"Leyte Island, Philippine",Forest,0,1,closed,1,Nocturnal, , ,4,1,1, , , , , , , , , , , , ,1,1,none,solitary,1,solitary,one,none,AR, , , , , , , , , , , , , , , , 
sp,Tarsius_tarsier,Spectral/Selayar Tarsier, ,Forest,0,1,closed,1,Nocturnal, , , , , ,34, ,7, ,1, , , , , , ,4,42, ,wp,MF,0.80952381,groups,one,none,AR,0.126,0.119,0.122, , , , , , , ,100, , , , , 
pop,Tarsius_tarsier,Spectral/Selayar Tarsier,"Tangkoko Nature Reserve, Indonesia",Forest,0,1,closed,1,Nocturnal, , , , , ,34, ,7, ,1, , , , , , , ,42,4,wp,MF,0.80952381,groups,one,none,AR,0.126,0.119,0.122, , , , , , , ,100, , , , , 
sp,Tarsius_tumpara,Siau Island Tarsier, , ,0,0,, ,Nocturnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Tarsius_wallacei,Wallace's Tarsier, , ,0,0,, ,Nocturnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Theropithecus_gelada,Gelada Baboon, ,Grassland_Shrubland_Artificial_Rocky_Wetland,1,1,both,4,Diurnal,1, , , , ,2, ,27,1,9, , , , , , ,7,39, ,wp,MFF,0.692307692,groups,ml,none,T,19,11.7, , , , , , ,94.6, ,2.8, , , , , 
pop,Theropithecus_gelada,Gelada Baboon,"Simien Mountain National Park, Ethiopia",Grassland,1,0,open,1,Diurnal, , , , , , , ,9, ,6, , , , , , , ,15,5,wp,MFF,0.6,groups,ml,none,T,19,11.7, , , , , , ,94.6, ,2.8, , , , , 
pop,Theropithecus_gelada,Gelada Baboon,"Arsi, Ethiopia",Grassland_Shrubland_Artificial_Rocky,1,0,open,4,Diurnal, , , , , , , ,1, ,1, , , , , , , ,2,1,wp,MFF_FFMM,0.5,groups,ml,none,T,19,11.7, , , , , , ,94.6, ,2.8, , , , , 
pop,Theropithecus_gelada,Gelada Baboon,"Gado Goro, Ethiopia",Grassland_Wetland,1,1,both,2,Diurnal,1, , , , ,2, ,17,1,2, , , , , , , ,22,1,wp,MFF,0.772727273,groups,ml,none,T,19,11.7, , , , , , ,94.6, ,2.8, , , , , 
sp,Trachypithecus_auratus,Javan Lutung, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,4, ,4, , , , , , ,4,8, ,bp,MFF_FFMM,0.5,groups,one,none,AR,7.1, , , , , ,13.4,4,64.2,16.4, , , , , , 
pop,Trachypithecus_auratus,Javan Lutung,"Pangandaran Nature Reserve, Indonesia",Forest,0,1,closed,1,Diurnal, , , , , , , ,4, , , , , , , , , ,4,3,none,MFF,1,groups,one,none,AR,7.1, , , , , ,13.4,4,64.2,16.4, , , , , , 
pop,Trachypithecus_auratus,Javan Lutung,"Bromo Tengger Semeru National Park, Indonesia",Forest,0,1,closed,1,Diurnal, , , , , , , , , ,4, , , , , , , ,4,2,none,FFMM,1,groups,one,none,AR,7.1, , , , , ,13.4,4,64.2,16.4, , , , , , 
sp,Trachypithecus_barbei,Tenasserim Lutung/Barbe's Leaf Monkey, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Trachypithecus_cristatus,Silvered leaf Monkey, ,Forest_Wetland,0,1,closed,2,Diurnal, , , , , , , , , ,2, , , , , , ,1,2, ,none,FFMM,1,groups,one,none,AR,6.72,5.78,6.25, , , , , , , , , , , , , 
pop,Trachypithecus_cristatus,Silvered leaf Monkey,"Klang, Malaya",Forest_Wetland,0,1,closed,2,Diurnal, , , , , , , , , ,2, , , , , , , ,2,1,none,FFMM,1,groups,one,none,AR,6.72,5.78,6.25, , , , , , , , , , , , , 
sp,Trachypithecus_delacouri,Delacour's Langur, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Trachypithecus_francoisi,François' Langur, ,Forest_Rocky,1,1,both,2,Diurnal, , , , , , , ,4, ,3, , , , , , ,6,7, ,both,MFF,0.571428571,groups,ff,yes,BOTH,7.7,7.35,7.52, , , , , , , , , , , , , 
pop,Trachypithecus_francoisi,François' Langur,"Nonggang Nature Reserve, China",Forest,0,1,closed,1,Diurnal, , , , , , , ,2, ,3, , , , , , , ,5,3,wp,FFMM,0.6,groups,ff,yes,BOTH,7.7,7.35,7.52, , , , , , , , , , , , , 
pop,Trachypithecus_francoisi,François' Langur,"Fusui Reserve, China",Forest_Rocky,1,1,both,2,Diurnal, , , , , , , ,2, , , , , , , , , ,2,2,none,MFF,1,groups,one,none,BOTH,7.7,7.35,7.52, , , , , , , , , , , , , 
sp,Trachypithecus_geei,Golden Langur, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,8, ,2, , , , , , ,1,10, ,none,MFF,0.8,groups,one,none,AR,10.8,9.5,10.15, , , ,21, ,44,6, , , , , , 
pop,Trachypithecus_geei,Golden Langur,"Ripu Reserve Forest, Inda",Forest,0,1,closed,1,Diurnal, , , , , , , ,8, ,2, , , , , , , ,10,1,none,MFF,0.8,groups,one,none,AR,10.8,9.5,10.15, , , ,21, ,44,6, , , , , , 
sp,Trachypithecus_germaini,Germain's Langur, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,2, , , , , , , , ,2,2, ,none,MFF,1,groups,one,yes,AR, , ,8.83, , , , , , , , , , , , , 
pop,Trachypithecus_germaini,Germain's Langur,"Nui To Mountain, Vietnam",Forest,0,1,closed,1,Diurnal, , , , , , , ,1, , , , , , , , , ,1,1,none,MFF,1,groups,one,yes,AR, , ,8.83, , , , , , , , , , , , , 
pop,Trachypithecus_germaini,Germain's Langur,"Dong Phou Vieng National Protected Area, Lao PDR",Forest,0,1,closed,1,Diurnal, , , , , , , ,1, , , , , , , , , ,1,1,none,MFF,1,groups,one,none,AR, , ,8.83, , , , , , , , , , , , , 
sp,Trachypithecus_hatinhensis,Hatinh Langur, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Trachypithecus_johnii,Nilgiri Langur, ,Forest,0,1,closed,1,Diurnal,9, , , , , , ,4, ,12, , , , , , ,4,16, ,bp,FFMM,0.75,groups,one,yes,NA, , , , , , , , , , , , , , , , 
pop,Trachypithecus_johnii,Nilgiri Langur,"Parimbukulam Tiger reserve, India",Forest,0,1,closed,1,Diurnal,1, , , , , , ,2, , , , , , , , , ,2,1,none,MFF,1,groups,one,none,NA, , , , , , , , , , , , , , , , 
pop,Trachypithecus_johnii,Nilgiri Langur,"Nelliyampathy Reserve Forest, India",Forest,0,1,closed,1,Diurnal, , , , , , , ,2, , , , , , , , , ,2,2,none,MFF,1,groups,one,yes,NA, , , , , , , , , , , , , , , , 
pop,Trachypithecus_johnii,Nilgiri Langur,"Silent Valley Natonal Park, India",Forest,0,1,closed,1,Diurnal,8, , , , , , , , ,12, , , , , , , ,12,1,none,FFMM,1,groups,one,none,NA, , , , , , , , , , , , , , , , 
sp,Trachypithecus_laotum,Lao Langur / Leaf Monkey, , ,0,0,, ,Diurnal, , , , , , , , , , , , , , , , ,0, , , , , , , ,none, , , , , , , , , , , , , , , , , 
sp,Trachypithecus_obscurus,Dusky/Spectacled Leaf Monkey, ,Forest_Grassland_Artificial,1,1,both,2,Diurnal, , , , , , , ,3, ,1, , , , , , ,3,4, ,both,MFF,0.75,groups,one,none,AR,7.77,6.22,6.99, , , ,38,3,58,51, , , , , , 
pop,Trachypithecus_obscurus,Dusky/Spectacled Leaf Monkey,"Penang, Malaysia",Forest_Grassland,1,1,both,2,Diurnal, , , , , , , ,2, ,1, , , , , , , ,3,2,wp,MFF,0.666666667,groups,one,none,AR,7.77,6.22,6.99, , , ,38,3,58,51, , , , , , 
pop,Trachypithecus_obscurus,Dusky/Spectacled Leaf Monkey,"Bangi Permanent Forest Reserve, Malaysia",Forest_Artificial,0,1,closed,2,Diurnal, , , , , , , ,1, , , , , , , , , ,1,1,none,MFF,1,groups,one,none,AR,7.77,6.22,6.99, , , ,38,3,58,51, , , , , , 
sp,Trachypithecus_phayrei,Phayre's leaf Monkey, ,Forest,0,1,closed,1,Diurnal, , , , , , , ,10, ,8, , , , , , ,5,18, ,wp,MFF,0.555555556,groups,one,yes,AR,7.93,6.95,7.44, , , ,24.4, ,58.4, , , , , , , 
pop,Trachypithecus_phayrei,Phayre's leaf Monkey,"Phu Khieo Wildlife Sanctuary, Thailand",Forest,0,1,closed,1,Diurnal, , , , , , , ,10, ,8, , , , , , , ,18,5,wp,MFF,0.555555556,groups,one,yes,AR,7.93,6.95,7.44, , , ,24.4, ,58.4, , , , , , , 
